title,male,culture,dateOfBirth,house,book1,book2,book3,book4,book5,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,target
Other,1,Other,217.0,Other,1,1,1,1,1,1,1,5,1,1,0.836120401337792,1
Other,0,Other,297.0,Other,0,1,1,1,0,0,0,0,0,0,0.0501672240802675,0
Other,0,Other,268.0,Other,0,0,1,0,1,0,0,0,0,0,0.0234113712374581,0
Other,0,Other,280.0,Other,0,0,0,1,1,0,0,0,0,0,0.0568561872909698,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,296.0,Other,0,1,1,1,0,0,0,0,0,0,0.0836120401337792,0
Other,1,Other,268.0,Other,1,0,1,0,0,0,1,0,0,0,0.0535117056856187,1
Other,0,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,1,1,1,1,1,0,0,0,0,0.11705685618729,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.210702341137123,1
Other,1,Other,268.0,Other,1,0,0,0,1,0,0,0,0,0,0.0869565217391304,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,284.0,Other,1,1,1,1,1,1,1,15,1,1,1.0,0
Other,1,Other,268.0,Other,1,1,1,1,0,0,1,0,0,1,0.364548494983277,1
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0267558528428093,1
Other,1,Other,268.0,Other,0,0,1,0,1,0,0,0,0,0,0.0568561872909698,1
Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0234113712374581,0
Other,0,Other,276.0,Other,1,1,1,1,1,0,1,0,0,1,0.57190635451505,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0434782608695652,0
Other,1,Other,268.0,Other,0,1,1,1,1,1,0,1,1,0,0.11705685618729,0
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0334448160535117,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0100334448160535,0
Other,0,Other,156.0,Other,0,0,0,0,0,0,0,0,0,0,0.0301003344481605,1
Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0301003344481605,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.020066889632107,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0334448160535117,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0066889632107023,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,1
Other,0,Other,260.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,1,0,0,0,1,1,0,0,0,0.234113712374581,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,278.0,Other,1,1,1,1,1,0,1,4,1,1,1.0,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.123745819397993,0
Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.0434782608695652,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,0,0.150501672240802,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0267558528428093,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,1,1,1,0,0,0,1,0,0,0,0.120401337792642,1
Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0903010033444816,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0301003344481605,1
Other,1,Other,88.0,Other,0,0,0,0,0,0,1,0,0,0,0.0501672240802675,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0267558528428093,0
Other,1,Other,268.0,Other,1,0,0,1,1,0,1,0,0,0,0.0267558528428093,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,190.0,Other,0,0,0,0,0,0,1,0,0,0,0.0234113712374581,1
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,1
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0066889632107023,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0535117056856187,0
Other,1,Other,287.0,Other,1,0,0,1,1,1,0,0,0,0,0.103678929765886,0
Other,0,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0367892976588628,1
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.060200668896321,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,283.0,Other,0,0,1,1,0,0,0,0,0,0,0.0133779264214046,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0334448160535117,0
Other,1,Other,268.0,Other,0,0,0,1,0,1,1,0,0,0,0.0568561872909698,0
Other,1,Other,268.0,Other,1,1,1,1,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.167224080267558,0
Other,1,Other,259.0,Other,0,1,1,1,0,1,0,0,0,0,0.147157190635451,0
Other,1,Other,259.0,Other,1,1,1,1,1,1,1,11,1,1,0.799331103678929,1
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,0,1,1,1,1,0,0,0,0.0434782608695652,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0434782608695652,0
Other,1,Other,268.0,Other,1,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,0,0,0,0,0,1,1,0,0,0,0.0936454849498327,1
Other,1,Other,283.0,Other,0,0,0,0,1,0,0,0,0,0,0.0568561872909698,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0301003344481605,1
Other,1,Other,244.0,Other,0,0,0,0,0,1,0,0,0,0,0.060200668896321,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.190635451505016,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.123745819397993,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0167224080267558,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0735785953177257,1
Other,0,Other,275.0,Other,1,1,0,1,1,1,1,0,0,1,0.709030100334448,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.040133779264214,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0568561872909698,1
Other,0,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.123745819397993,0
Other,0,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.060200668896321,0
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,281.0,Other,0,0,0,1,0,0,0,0,0,0,0.0334448160535117,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.020066889632107,0
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,0,Other,138.0,Other,1,0,0,0,0,1,1,12,1,0,0.220735785953177,1
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,1,1,1,1,1,0,0,0,0.0869565217391304,1
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0334448160535117,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0668896321070234,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0033444816053511,0
Other,0,Other,161.0,Other,0,0,0,0,0,0,0,0,0,0,0.0133779264214046,1
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0267558528428093,0
Other,0,Other,268.0,Other,1,1,1,1,0,0,1,0,0,0,0.0501672240802675,1
Other,1,Other,298.0,Other,1,1,0,0,1,0,0,1,1,0,0.107023411371237,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0468227424749163,0
Other,1,Other,290.0,Other,0,1,1,1,0,0,0,0,0,0,0.0668896321070234,0
Other,0,Other,268.0,Other,0,1,1,0,0,0,0,0,0,0,0.0167224080267558,1
Other,1,Other,268.0,Other,0,0,0,0,0,1,1,0,0,0,0.147157190635451,0
Other,0,Other,289.0,Other,1,1,1,1,1,0,0,0,0,0,0.0702341137123745,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0668896321070234,0
Other,0,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.130434782608695,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0535117056856187,0
Other,0,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,284.0,Other,0,0,0,1,1,0,0,0,0,0,0.0702341137123745,0
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0066889632107023,1
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,285.0,Other,0,0,1,1,0,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0367892976588628,1
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.040133779264214,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0468227424749163,0
Other,1,Other,268.0,Other,0,1,1,0,0,0,0,0,0,0,0.0234113712374581,1
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,281.0,Other,1,1,1,1,1,0,1,0,0,1,0.551839464882943,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0334448160535117,0
Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.020066889632107,0
Other,0,Other,284.0,Other,1,1,1,1,1,0,0,0,0,0,0.1438127090301,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.020066889632107,0
Other,0,Other,294.0,Other,0,1,1,1,0,0,0,0,0,0,0.0769230769230769,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,269.0,Other,1,1,1,1,1,0,1,0,0,0,0.0836120401337792,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.040133779264214,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0334448160535117,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.060200668896321,0
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0234113712374581,0
Other,0,Other,282.0,Other,0,1,1,1,0,1,1,0,0,0,0.237458193979933,0
Other,0,Other,268.0,Other,0,0,1,1,1,1,1,0,0,0,0.020066889632107,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.060200668896321,1
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0434782608695652,1
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0334448160535117,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0635451505016722,0
Other,1,Other,277.0,Other,0,1,1,1,1,0,1,0,0,1,0.377926421404682,0
Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,1,0.364548494983277,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.020066889632107,0
Other,0,Other,284.0,Other,0,0,1,1,1,1,0,0,0,0,0.157190635451505,0
Other,1,Other,268.0,Other,0,1,0,0,1,0,0,0,0,0,0.0267558528428093,1
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,1
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.217391304347826,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0100334448160535,1
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.150501672240802,0
Other,0,Other,287.0,Other,0,0,1,1,0,0,0,0,0,0,0.0468227424749163,0
Other,1,Other,268.0,Other,1,0,0,1,0,0,1,0,0,0,0.020066889632107,0
Other,0,Other,268.0,Other,1,1,1,1,0,0,0,0,0,0,0.0367892976588628,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,249.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,1
Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0301003344481605,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0301003344481605,1
Other,1,Other,268.0,Other,1,0,1,1,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.120401337792642,0
Other,1,Other,161.0,Other,0,0,0,0,0,0,0,0,0,0,0.0133779264214046,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.140468227424749,0
Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.0568561872909698,0
Other,0,Other,268.0,Other,1,1,1,0,0,0,0,0,0,0,0.0735785953177257,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0133779264214046,1
Other,1,Other,268.0,Other,0,1,0,0,1,0,0,0,0,0,0.0267558528428093,1
Other,1,Other,61.0,Other,0,0,0,0,0,0,1,0,0,0,0.0702341137123745,1
Other,1,Other,295.0,Other,0,1,1,1,0,0,0,0,0,0,0.0468227424749163,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0234113712374581,0
Other,0,Other,265.0,Other,0,1,1,1,1,1,0,1,1,0,0.100334448160535,1
Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0133779264214046,1
Other,1,Other,123.0,Other,0,0,0,0,0,0,1,0,0,0,0.187290969899665,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,1
Other,1,Other,268.0,Other,1,0,0,1,1,1,1,0,0,0,0.0635451505016722,1
Other,0,Other,268.0,Other,1,1,1,0,1,1,0,0,0,0,0.0836120401337792,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,5,1,1,0.678929765886287,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,1,0,1,1,1,0,1,0,0,0,0.0702341137123745,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0501672240802675,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,1,0,1,0,0,0,0,0,0.0033444816053511,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0167224080267558,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.020066889632107,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,6,1,1,1.0,1
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0234113712374581,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.020066889632107,0
Other,1,Other,237.0,Other,1,1,1,1,1,1,1,0,0,0,0.23076923076923,0
Other,0,Other,283.0,Other,0,0,0,0,0,1,0,0,0,0,0.0,0
Other,1,Other,260.0,Other,1,1,1,1,1,1,1,1,1,1,0.979933110367893,0
Other,1,Other,288.0,Other,0,1,1,1,1,0,0,0,0,0,0.0468227424749163,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0334448160535117,0
Other,1,Other,245.0,Other,1,1,1,1,1,0,1,0,0,0,0.130434782608695,0
Other,0,Other,268.0,Other,1,0,1,0,0,0,1,0,0,0,0.0167224080267558,1
Other,1,Other,263.0,Other,0,1,1,1,0,1,1,0,0,0,0.163879598662207,0
Other,0,Other,268.0,Other,0,0,1,1,0,1,0,0,0,0,0.137123745819397,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.217391304347826,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0100334448160535,0
Other,0,Other,267.0,Other,1,1,1,0,1,1,0,5,1,1,0.558528428093645,1
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.120401337792642,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,1,1,0,0.23076923076923,1
Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0267558528428093,0
Other,1,Other,268.0,Other,1,1,1,0,0,0,0,0,0,0,0.0267558528428093,1
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.020066889632107,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.020066889632107,0
Other,0,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0434782608695652,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0301003344481605,1
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0869565217391304,0
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,250.0,Other,1,1,1,1,1,1,1,0,0,0,0.110367892976588,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0434782608695652,1
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,297.0,Other,0,1,1,1,0,0,0,0,0,0,0.0535117056856187,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0367892976588628,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,5,1,1,0.57190635451505,1
Other,1,Other,268.0,Other,1,1,0,0,1,0,1,0,0,0,0.0668896321070234,1
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,1,1,0,0,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.020066889632107,0
Other,1,Other,290.0,Other,1,1,1,1,1,0,0,0,0,0,0.0668896321070234,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,283.0,Other,1,1,1,1,1,0,1,5,1,1,1.0,0
Other,0,Other,286.0,Other,0,0,0,1,1,1,0,0,0,0,0.0301003344481605,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,1
Other,1,Other,53.0,Other,0,0,0,0,0,1,1,0,0,1,0.525083612040133,1
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0434782608695652,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,3,1,1,0.622073578595317,1
Other,1,Other,268.0,Other,1,1,0,1,0,0,1,0,0,0,0.0668896321070234,1
Other,0,Other,288.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0969899665551839,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,0,Other,271.0,Other,1,1,1,1,1,0,0,0,0,0,0.130434782608695,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0301003344481605,0
Other,1,Other,299.0,Other,0,0,0,1,0,0,0,0,0,0,0.127090301003344,0
Other,1,Other,242.0,Other,1,1,1,1,1,0,1,5,1,1,0.341137123745819,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,1,0,1,0,0,0,0,0.0568561872909698,0
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.140468227424749,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0568561872909698,1
Other,1,Other,268.0,Other,0,0,1,1,1,1,1,0,0,0,0.0836120401337792,0
Other,1,Other,249.0,Other,0,1,1,1,1,0,0,0,0,0,0.0769230769230769,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0334448160535117,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,1,Other,254.0,Other,0,1,1,1,0,0,1,0,0,0,0.0903010033444816,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.190635451505016,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0869565217391304,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.020066889632107,1
Other,1,Other,211.0,Other,0,0,0,1,1,1,1,0,0,0,0.0501672240802675,0
Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,1,0.394648829431438,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,273.0,Other,1,1,1,1,1,1,1,12,1,1,1.0,0
Other,0,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.133779264214046,0
Other,1,Other,268.0,Other,1,1,1,1,1,1,0,0,0,0,0.167224080267558,0
Other,0,Other,268.0,Other,0,1,1,1,1,1,1,1,1,0,0.0635451505016722,0
Other,1,Other,284.0,Other,0,0,1,1,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0234113712374581,1
Other,1,Other,295.0,Other,1,1,1,1,1,0,1,8,1,1,0.551839464882943,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0535117056856187,1
Other,0,Other,291.0,Other,0,1,1,1,0,0,0,0,0,0,0.0535117056856187,0
Other,0,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.0468227424749163,0
Other,1,Other,244.0,Other,1,1,1,1,1,1,1,4,1,1,0.869565217391304,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,0,0.140468227424749,0
